subject,lhWhiteSurfArea,lhMeanThickness,rhWhiteSurfArea,rhMeanThickness,WhiteSurfArea,MeanThickness,lhCortexVol,rhCortexVol,CortexVol,lhCorticalWhiteMatterVol,rhCorticalWhiteMatterVol,CorticalWhiteMatterVol,SubCortGrayVol,TotalGrayVol,SupraTentorialVol,IntraCranialVol
0050810,94769.1,2.86945,96761.0,2.85646,191530.1,2.862955,299222.688173,304778.091697,604000.779871,219782.296875,223698.1875,443480.484375,191453.0,795453.779871,1163510.18111,1544168.15158
0050811,104193.0,2.79435,104157.0,2.84777,208350.0,2.82106,321525.535795,324181.806574,645707.34237,268002.0,267554.828125,535556.828125,199118.0,844825.34237,1297785.14989,1762513.61518
0050812,87019.0,2.88078,88201.9,2.91278,175220.9,2.89678,280309.787911,283749.361744,564059.149655,209331.03125,210943.734375,420274.765625,189895.0,753954.149655,1077803.25548,1443530.42448
0050813,86638.6,2.82005,88315.3,2.85051,174953.9,2.83528,273807.361724,276505.665745,550313.027468,193682.1875,197429.25,391111.4375,175930.0,726243.027468,1028380.86034,1350886.78035
0050814,105002.0,2.94887,106387.0,2.86777,211389.0,2.90832,348029.89589,344391.403425,692421.299315,250903.875,251280.71875,502184.59375,191915.0,884336.299315,1299003.93464,1691896.27918
0050815,68041.8,2.42742,61725.3,2.57443,129767.1,2.500925,188296.055305,184464.941945,372760.99725,172199.09375,163198.75,335397.84375,186230.0,558990.99725,832548.913127,1599565.0918
0050816,85932.3,2.69099,86169.2,2.67458,172101.5,2.682785,262281.251902,257514.75241,519796.004312,221295.375,221720.390625,443015.765625,189063.0,708859.004312,1074547.17522,1392245.95219
0050817,95769.4,2.71745,97158.6,2.75597,192928.0,2.73671,292898.522518,297397.10723,590295.629749,246087.5625,247696.90625,493784.46875,202644.0,792939.629749,1182030.01082,1551576.38342
0050818,90036.3,2.85507,90280.5,2.90315,180316.8,2.87911,288158.382081,290908.379962,579066.762043,215951.0625,216046.78125,431997.84375,149035.0,728101.762043,1100486.50332,801657.441635
0050819,97887.0,2.77349,97726.0,2.74731,195613.0,2.7604,296157.543655,294659.171904,590816.715559,240240.4375,239486.578125,479727.015625,169250.0,760066.715559,1167931.22599,1537670.77798
0050820,94046.8,2.99495,93514.3,3.01136,187561.1,3.003155,310714.611771,310596.290437,621310.902209,236708.53125,234399.359375,471107.890625,187894.0,809204.902209,1197603.87416,1547860.91105
0050821,87409.3,2.89191,88391.8,2.96485,175801.1,2.92838,286586.760858,293554.495535,580141.256393,204535.578125,208549.171875,413084.75,185883.0,766024.256393,1096288.75339,1237364.11598
0050822,87522.4,2.86743,88624.1,2.85026,176146.5,2.858845,284535.651243,285825.624653,570361.275897,197805.953125,199702.65625,397508.609375,182658.0,753019.275897,1057957.55581,1433551.72222
0050823,91311.1,3.07199,92510.9,3.06566,183822.0,3.068825,317116.526574,316710.405977,633826.932551,216107.46875,217825.78125,433933.25,190350.0,824176.932551,1173406.03858,1507409.94838
0050824,106094.0,2.82417,106543.0,2.69703,212637.0,2.7606,335891.435051,324458.606298,660350.041349,244877.046875,244748.65625,489625.703125,213946.0,874296.041349,1259801.50598,1715073.12053
0050825,89753.9,2.65014,98458.7,2.72111,188212.6,2.685625,271806.451515,301063.76003,572870.211545,231728.6875,248261.71875,479990.40625,205249.0,778119.211545,1177221.92956,1635408.46403
0050826,69200.8,2.51119,67250.8,2.59011,136451.6,2.55065,203349.20555,203448.032342,406797.237892,183249.53125,174243.296875,357492.828125,202024.0,608821.237892,902826.674418,1621642.7831
0051482,81895.6,2.72486,81121.3,2.76632,163016.9,2.74559,252814.918622,255226.065105,508040.983727,214050.203125,213267.5,427317.703125,182051.0,690091.983727,1021162.91694,1392743.82706
0051161,80531.0,2.53816,78801.4,2.54573,159332.4,2.541945,230952.053784,225051.042627,456003.096411,231993.609375,228835.78125,460829.390625,192889.0,648892.096411,1041971.60773,1117627.70758
0051162,67702.0,2.66702,67422.0,2.57822,135124.0,2.62262,205622.468709,194656.533682,400279.002391,181106.65625,182253.0625,363359.71875,171406.0,571685.002391,849510.081572,1078106.51435
0051163,97148.0,2.75843,95972.1,2.74589,193120.1,2.75216,302997.53236,298207.970013,601205.502373,257400.796875,256927.1875,514327.984375,221813.0,823018.502373,1249386.29619,1269380.86702
0051164,69442.9,2.84565,66843.3,2.68734,136286.2,2.766495,228311.912657,209601.205326,437913.117983,174612.875,168100.015625,342712.890625,167389.0,605302.117983,878203.03327,991532.818288
0051481,90499.7,2.48175,90086.3,2.55865,180586.0,2.5202,245655.76624,251317.80251,496973.56875,273278.40625,274260.6875,547539.09375,211009.0,707982.56875,1155873.61208,1588278.81149
0051166,60104.8,2.59161,70993.9,2.53484,131098.7,2.563225,174149.351386,197878.591603,372027.94299,173806.6875,195584.828125,369391.515625,173605.0,545632.94299,857090.549573,930936.602401
0051167,85792.5,2.89191,86778.3,2.77332,172570.8,2.832615,284437.24814,272813.512614,557250.760754,234040.25,234130.453125,468170.703125,182674.0,739924.760754,1124629.17126,1197523.83001
0051168,89335.2,2.73465,89730.6,2.63894,179065.8,2.686795,273590.577466,263695.666969,537286.244435,259534.1875,255070.46875,514604.65625,201270.0,738556.244435,1162797.32539,1299281.50097
0051169,77993.1,2.4912,77578.2,2.51651,155571.3,2.503855,216859.157521,214062.856124,430922.013645,208610.28125,207764.0,416374.28125,157846.0,588768.013645,943062.432904,1036857.03938
0051479,77859.8,2.48927,78557.7,2.54034,156417.5,2.514805,219442.707715,222698.619267,442141.326982,208215.328125,212756.375,420971.703125,190600.0,632741.326982,972232.461349,1367907.5409
0051171,79070.4,2.80346,79526.3,2.92612,158596.7,2.86479,270106.431526,278827.850101,548934.281626,211576.84375,211709.890625,423286.734375,207949.0,756883.281626,1080731.87339,1389071.67036
0051172,81600.3,2.65056,82295.3,2.62538,163895.6,2.63797,248140.742906,250664.363746,498805.106652,224305.421875,229913.671875,454219.09375,219409.0,718214.106652,1093197.70607,1486733.85818
0051173,63855.3,2.62668,66010.1,2.56324,129865.4,2.59496,194664.747104,190099.762875,384764.509979,166940.34375,168601.78125,335542.125,139445.0,524209.509979,805154.660557,879188.347106
0051480,81533.4,2.54146,81887.7,2.56717,163421.1,2.554315,228835.490104,231132.886687,459968.376791,215993.453125,217008.703125,433002.15625,183112.0,643080.376791,982702.476645,1224554.20998
0051175,63031.5,2.49125,64362.5,2.56604,127394.0,2.528645,182089.756674,184272.516202,366362.272876,184941.15625,187755.1875,372696.34375,159537.0,525899.272876,841122.351828,831310.876732
0051477,82991.2,2.37145,81944.4,2.41747,164935.6,2.39446,213674.583507,215661.338841,429335.922348,250638.671875,246812.375,497451.046875,181766.0,611101.922348,1008133.57135,1180065.24819
0051177,85686.5,2.55751,86219.6,2.67171,171906.1,2.61461,245228.124018,259875.54939,505103.673408,218529.65625,221638.15625,440167.8125,191670.0,696773.673408,1047895.19256,793397.985161
0051178,75950.0,2.66877,80700.1,2.64026,156650.1,2.654515,229265.4263,233794.502428,463059.928728,196465.734375,208509.453125,404975.1875,167233.0,630292.928728,946940.791499,1130334.38771
0051179,77029.6,2.6947,79774.1,2.66125,156803.7,2.677975,235368.884139,238750.271388,474119.155527,198502.34375,205683.46875,404185.8125,168698.0,642817.155527,982150.194453,1245544.87987
0051180,73041.6,3.09113,71745.2,3.03928,144786.8,3.065205,260185.617481,258269.662556,518455.280037,186009.171875,184379.625,370388.796875,151328.0,669783.280037,1012014.60978,1113158.23515
0051181,78787.7,2.68899,80291.2,2.72886,159078.9,2.708925,236272.74251,243854.357821,480127.100331,203638.390625,201730.171875,405368.5625,145422.0,625549.100331,988275.136563,852495.789475
0051476,92900.8,2.54371,91959.3,2.58443,184860.1,2.56407,261245.41527,261242.128391,522487.543661,293880.03125,292933.859375,586813.890625,213195.0,735682.543661,1225910.37836,1827130.74458
0051183,69600.6,2.75307,69577.0,2.75529,139177.6,2.75418,216930.012564,214773.298778,431703.311342,182953.515625,185377.703125,368331.21875,172102.0,603805.311342,904836.374433,797548.16951
0051184,74189.9,2.81543,75301.7,2.76386,149491.6,2.789645,232947.656351,229837.459229,462785.11558,199389.5,202897.59375,402287.09375,173051.0,635836.11558,951937.177419,799543.851867
0051185,70429.9,2.87925,71279.0,2.80995,141708.9,2.8446,230815.510234,223776.710609,454592.220843,196899.203125,199110.28125,396009.484375,174085.0,628677.220843,964255.808329,714334.066021
0051478,98594.6,2.54299,99408.6,2.59952,198003.2,2.571255,280961.14897,289505.301331,570466.450301,256793.8125,257942.53125,514736.34375,222961.0,793427.450301,1184514.10156,1632484.95361
0051187,71994.6,2.77113,70039.4,2.61887,142034.0,2.695,217239.616117,196896.548892,414136.165009,187596.0,182982.890625,370578.890625,156206.0,570342.165009,877385.175061,842408.843361
0051188,66938.6,2.83214,67843.5,2.72932,134782.1,2.78073,211393.345943,204324.51161,415717.857553,187776.8125,184602.28125,372379.09375,152954.0,568671.857553,886379.903938,727189.852227
0051189,80811.6,2.77184,82515.1,2.64471,163326.7,2.708275,249889.067616,243301.418437,493190.486053,225348.5625,227104.46875,452453.03125,199600.0,692790.486053,1049238.08292,1179594.45982
0051190,66058.8,2.83767,56316.8,2.86379,122375.6,2.85073,211284.682543,183201.322215,394486.004758,173739.0625,153106.34375,326845.40625,194711.0,589197.004758,823392.942553,977225.373937
0051474,98575.9,2.6791,100235.0,2.73744,198810.9,2.70827,293124.087313,306919.824251,600043.911564,300235.125,304049.140625,604284.265625,230580.0,830623.911564,1320593.34091,1841940.37004
0051192,68751.2,2.81072,68079.4,2.66515,136830.6,2.737935,224341.027295,210032.930355,434373.95765,193235.59375,186795.46875,380031.0625,179996.0,614369.95765,916110.189934,1147066.02974
0051193,76279.3,2.68539,77287.8,2.6874,153567.1,2.686395,233327.85334,232725.080335,466052.933675,200625.53125,201806.78125,402432.3125,197537.0,663589.933675,964811.124441,1195908.62156
0051194,87261.5,2.65396,89647.9,2.59406,176909.4,2.62401,268979.534419,264997.023192,533976.557611,241815.703125,245877.90625,487693.609375,212126.0,746102.557611,1153934.1866,1500547.68005
0051473,97690.2,2.69374,98750.5,2.72873,196440.7,2.711235,292860.480773,298027.059008,590887.539781,256887.390625,258938.03125,515825.421875,206872.0,797759.539781,1202266.77238,1681286.80425
0051196,68049.8,2.52402,69773.5,2.6008,137823.3,2.56241,186657.377204,194685.352447,381342.729651,181884.640625,181096.125,362980.765625,167845.0,549187.729651,827833.959657,911993.960804
0051197,71170.8,2.57942,70400.9,2.54037,141571.7,2.559895,207238.309305,199570.348469,406808.657774,184451.734375,183413.765625,367865.5,172075.0,578883.657774,865396.977002,951675.609269
0051198,72333.8,2.57847,75437.1,2.7014,147770.9,2.639935,211739.072716,234615.215586,446354.288302,187994.375,197525.21875,385519.59375,203321.0,649675.288302,937395.172617,1182615.74187
0051475,89777.3,2.69279,91027.0,2.76143,180804.3,2.72711,276459.113864,285112.693795,561571.807659,267900.390625,274833.171875,542733.5625,230020.0,791591.807659,1220858.59522,1665112.05407
0051201,89770.7,2.73481,90413.3,2.81029,180184.0,2.77255,283410.671517,289871.771252,573282.442769,235335.484375,239646.1875,474981.671875,200773.0,774055.442769,1156256.99445,1536401.05682
0051202,91211.4,3.15638,92846.6,3.11988,184058.0,3.13813,324047.794416,322680.426661,646728.221077,240169.625,239467.59375,479637.21875,207135.0,853863.221077,1232700.14666,1491962.05894
0051203,76836.9,2.90799,77397.5,3.0328,154234.4,2.970395,255683.893232,265463.258737,521147.15197,203778.515625,204882.28125,408660.796875,194200.0,715347.15197,1039526.42949,1207158.60743
0051204,71824.9,2.9036,72837.6,2.81843,144662.5,2.861015,229844.102115,226631.052922,456475.155037,188322.515625,190778.328125,379100.84375,170155.0,626630.155037,928271.320395,1017532.75443
0051205,88902.0,2.80241,89636.0,2.8099,178538.0,2.806155,277243.540213,278168.285824,555411.826038,226248.71875,228987.671875,455236.390625,210522.0,765933.826038,1133848.04051,1444807.30564
0051206,103283.0,2.81175,102406.0,2.83043,205689.0,2.82109,321713.739561,324737.416576,646451.156136,298487.546875,293923.78125,592411.328125,213905.0,860356.156136,1352186.42854,1741756.45616
0051207,79407.7,2.68326,80733.4,2.69118,160141.1,2.68722,238260.797083,240677.242343,478938.039426,198626.359375,202885.546875,401511.90625,175301.0,654239.039426,979751.607331,1163653.94874
0051208,69093.6,2.90854,67952.2,2.85289,137045.8,2.880715,225056.920839,218790.733291,443847.65413,186933.796875,187785.8125,374719.609375,182197.0,626044.65413,911625.757293,1271450.71681
0051209,79743.5,2.62178,79670.8,2.56289,159414.3,2.592335,244148.351737,236448.798737,480597.150474,208916.96875,206384.328125,415301.296875,189497.0,670094.150474,1009071.82661,1420370.5795
0051210,90600.7,2.91253,89489.4,2.8185,180090.1,2.865515,289006.25999,278557.51239,567563.77238,247740.3125,245486.765625,493227.078125,172729.0,740292.77238,1153920.90964,1499789.56527
0051211,84603.0,2.81396,85473.5,2.76245,170076.5,2.788205,272303.095907,263674.01396,535977.109867,214826.953125,216190.203125,431017.15625,169251.0,705228.109867,1070159.14245,1217967.69067
0051212,86047.4,2.71923,88011.5,2.68305,174058.9,2.70114,264375.174001,264139.421242,528514.595243,249030.546875,254333.5,503364.046875,209793.0,738307.595243,1152120.30292,1577603.48697
0051471,78982.8,2.52265,79078.6,2.51723,158061.4,2.51994,216311.292545,217100.713636,433412.006181,226474.015625,226417.359375,452891.375,132403.0,565815.006181,973985.885509,1171080.22662
0051214,89493.2,3.01488,88679.2,2.94333,178172.4,2.979105,299449.919764,290584.100647,590034.020411,215805.421875,213565.015625,429370.4375,211355.0,801389.020411,1126367.28557,1265687.49997
0051215,88323.5,2.84799,88600.4,2.74697,176923.9,2.79748,283914.993156,273018.39452,556933.387676,252219.71875,248477.703125,500697.421875,196202.0,753135.387676,1168425.8275,1554989.47854
0051216,87079.4,3.0557,87310.3,2.9971,174389.7,3.0264,295304.322931,289409.195977,584713.518908,216643.84375,216843.375,433487.21875,186950.0,771663.518908,1124998.96334,1417447.44378
0051217,81639.7,3.08714,80603.5,2.95715,162243.2,3.022145,287632.135898,274621.30479,562253.440688,206755.078125,202411.15625,409166.234375,202548.0,764801.440688,1082133.39147,1442433.63933
0051218,76430.1,2.95224,77885.8,2.91567,154315.9,2.933955,255903.634377,257675.396855,513579.031232,211124.953125,215092.671875,426217.625,191790.0,705369.031232,1047118.29995,1419673.66035
0051219,87884.5,2.98298,87712.5,2.92571,175597.0,2.954345,303170.745049,295673.647614,598844.392664,205153.328125,206080.71875,411234.046875,177972.0,776816.392664,1113965.03578,1520242.5609
0051220,77090.2,2.92969,75787.4,2.85983,152877.6,2.89476,262455.767589,250793.792718,513249.560307,200035.1875,199729.78125,399764.96875,176915.0,690164.560307,1006479.6338,1169369.39785
0051221,92785.7,2.93364,93742.0,2.91833,186527.7,2.925985,306636.36654,306665.774871,613302.141411,242351.65625,243564.703125,485916.359375,210250.0,823552.141411,1211644.241,1577920.7868
0051222,95467.3,2.92668,95463.8,2.85061,190931.1,2.888645,308970.8546,304448.493894,613419.348494,237950.359375,240106.5625,478056.921875,222226.0,835645.348494,1207774.24605,1372844.73715
0051223,81524.3,2.96252,82599.8,2.87081,164124.1,2.916665,266602.994974,262964.389698,529567.384672,215709.609375,216060.0625,431769.671875,187925.0,717492.384672,1059089.39027,1223917.17638
0051224,91289.0,3.06305,91232.5,3.02357,182521.5,3.04331,315815.804459,313679.33265,629495.137109,241187.09375,242351.1875,483538.28125,199222.0,828717.137109,1226684.7081,1567440.01128
0051225,81786.8,2.90157,82773.7,2.87839,164560.5,2.88998,266175.092132,265077.450716,531252.542848,200652.265625,202685.75,403338.015625,183810.0,715062.542848,1036358.11085,1315529.13522
0051226,77860.7,3.17072,78389.5,3.13442,156250.2,3.15257,287589.592121,283508.398605,571097.990726,187630.46875,188149.078125,375779.546875,187649.0,758746.990726,1050618.01112,1292544.8262
0051227,91760.4,2.68814,82859.9,2.58629,174620.3,2.637215,279381.453426,248923.856425,528305.309851,248502.734375,232293.328125,480796.0625,220288.0,748593.309851,1140330.88545,1640636.3099
0051228,82258.3,3.14768,83192.5,3.08246,165450.8,3.11507,293992.14425,289174.501445,583166.645695,204960.109375,205202.171875,410162.28125,201396.0,784562.645695,1087184.23646,1362113.90671
0051229,91181.6,2.98694,92873.5,2.90986,184055.1,2.9484,303610.484821,302051.268852,605661.753673,231467.265625,231511.484375,462978.75,188747.0,794408.753673,1183337.5934,1523631.83227
0051230,81428.6,2.82118,82876.9,2.80286,164305.5,2.81202,257335.474965,258171.092317,515506.567282,217992.890625,219621.171875,437614.0625,179794.0,695300.567282,1044590.14309,1421700.54585
0051231,96250.0,3.04343,96615.3,3.03738,192865.3,3.040405,324128.984992,321050.477962,645179.462954,227918.8125,228628.09375,456546.90625,207437.0,852616.462954,1203078.69607,1338022.71201
0051234,83842.8,3.08435,83987.5,3.03893,167830.3,3.06164,291026.85943,287988.746847,579015.606277,202308.640625,204406.0625,406714.703125,181329.0,760344.606277,1084743.13975,1215848.41607
0051235,96825.6,3.01291,98193.1,2.98995,195018.7,3.00143,332823.83442,330571.423107,663395.257527,241826.53125,245451.984375,487278.515625,210281.0,873676.257527,1269236.43368,1489679.11502
0051236,81997.0,3.14212,82185.0,3.15026,164182.0,3.14619,290335.694915,290520.623018,580856.317933,199389.203125,199786.765625,399175.96875,184999.0,765855.317933,1084151.32912,1356578.23173
0051237,90441.8,2.80443,90659.8,2.71097,181101.6,2.7577,282980.076788,274177.248856,557157.325644,234171.953125,237952.875,472124.828125,190015.0,747172.325644,1132021.22997,1517853.42642
0051238,93818.8,2.8735,92212.4,2.81731,186031.2,2.845405,305187.153734,296744.019689,601931.173423,243967.515625,242828.390625,486795.90625,180269.0,782200.173423,1212860.58798,1640012.45788
